slug,module,web_words,doc_words,content_status,images_status,web_images,doc_images,headings_match_pct,tables_status,web_tables,doc_tables,aggregated,local_files,missing_headings
connect-fci-vmware,VPN Site-to-Site,484,488,full,full,13,13,100,n/a,0,0,False,vpn-site-to-site/connect-fci-vmware.md,
connect-palo-alto,VPN Site-to-Site,538,556,full,full,23,23,100,n/a,0,0,False,vpn-site-to-site/connect-palo-alto.md,
connect-pfsense,VPN Site-to-Site,535,553,full,full,9,9,100,n/a,0,0,False,vpn-site-to-site/connect-pfsense.md,
connect-strongswan,VPN Site-to-Site,699,694,full,full,4,4,86,n/a,0,0,False,vpn-site-to-site/connect-strongswan.md,"h1: RSA private key for this host, authenticating it to any other host"
connect-vyos-1.5,VPN Site-to-Site,618,636,full,full,4,4,100,n/a,0,0,False,vpn-site-to-site/connect-vyos-1.5.md,
convert-card,Cloud Server,147,150,full,none,5,0,100,n/a,0,0,False,cloud-server/convert-card.md,
cost-explorer-dimension-resource-type,Cost Explorer,0,162,full,full,5,5,100,n/a,0,0,False,cost-explorer/cost-explorer-dimension-resource-type.md,
cost-explorer-dimension-service,Cost Explorer,161,237,full,full,2,2,100,n/a,0,0,False,cost-explorer/cost-explorer-dimension-service.md,
create-card-NIC-%20Primary,Cloud Server,65,123,full,none,3,0,100,n/a,0,0,False,cloud-server/create-card-NIC- Primary.md,
create-customergw,VPN Site-to-Site,101,131,full,full,2,2,100,match,1,2,False,vpn-site-to-site/create-customergw.md,
create-db,Managed - FPT Database Engines,1845,1620,full,full,2,2,0,n/a,0,10,False,managed-fpt-database-engine/create-db.md,h3: Bước 1: Mở màn hình tạo cơ sở dữ liệu; h3: Bước 2: Định nghĩa cấu hình cơ sở dữ liệu; h3: Bước 3: Cấu hình dịch vụ add-on; h3: Bước 4: Kiểm tra thông tin & xác nhận khởi tạo
create-ddos,DdoS Protection,0,161,full,full,3,3,100,n/a,0,0,False,ddos-protection/create-ddos.md,
create-instance-group,Cloud Server,280,300,full,full,5,5,100,n/a,0,0,False,cloud-server/create-instance-group.md,
create-ip-,IAM,114,138,full,full,4,4,100,n/a,0,0,False,iam/create-ip-.md,
create-new-instance,Cloud Server,209,148,full,full,3,3,100,n/a,0,0,False,cloud-server/create-new-instance.md,
create-organization,FPT Cloud Portal – Pay As You Go,81,106,full,full,2,2,0,n/a,0,0,False,fpt-cloud-portal-pay-as-you-gofpt-cloud-portal-pay-as-you-go/create-organization.md,h3: B2. Tạo Organization
create-overview-policy,Policy Management,1318,1493,full,full,2,2,100,n/a,0,2,False,policy-management/create-overview-policy.md,
create-policy,Policy Management,1502,1681,full,full,3,3,100,n/a,0,2,False,policy-management/create-policy.md,
create-request-resource,Request Resource,35,122,full,full,4,4,100,n/a,0,0,False,end-user-request-resource/create-request-resource.md,
create-schedule,FPT AppSec,480,489,full,full,14,14,100,n/a,0,0,False,fpt-appsec/create-schedule.md,
create-schedule-snapshotVM,Cloud Server,187,204,full,full,3,3,100,n/a,0,0,False,cloud-server/create-schedule-snapshotVM.md,
create-tag-new,Tagging,41,154,full,full,3,3,100,n/a,0,0,False,tagging/create-tag-new.md,
create-token,Cloud Server,110,128,full,full,4,3,100,n/a,0,0,False,cloud-server/create-token.md,
create-veeam-recovery-media,FPT Backup As a Service,58,149,full,full,5,5,100,n/a,0,0,False,fpt-backup-as-a-service/create-veeam-recovery-media.md,
create-vm-iso,Cloud Server,243,225,full,full,1,1,100,n/a,0,0,False,cloud-server/create-vm-iso.md,
create-vpc,Create VPC,140,516,full,full,3,7,100,n/a,0,0,True,create-vpc/create-vpc.md; create-vpc/rename-vpc.md; create-vpc/index.md; create-vpc/activitylog-bell.md; create-vpc/initial-setup.md,
create-vpn-connection,VPN Site-to-Site,1008,1134,full,full,5,5,100,n/a,0,17,False,vpn-site-to-site/create-vpn-connection.md,
createschedule-snapshotstorage,Cloud Server,187,204,full,full,3,3,100,n/a,0,0,False,cloud-server/createschedule-snapshotstorage.md,
custom-images-overview,Cloud Server,0,53,full,n/a,0,0,100,n/a,0,0,False,cloud-server/custom-images-overview.md,
dang-ky,FPT Cloud Portal – Pay As You Go,0,68,full,full,1,1,100,n/a,0,0,False,fpt-cloud-portal-pay-as-you-gofpt-cloud-portal-pay-as-you-go/dang-ky.md,
dang-ky-dich-vu-api-management-tren-fpt-portal,FPT API Management,296,319,full,full,5,5,100,match,2,2,False,fpt-api-management/dang-ky-dich-vu-api-management-tren-fpt-portal.md,
dang-nhap,FPT Cloud Portal – Pay As You Go,0,25,full,full,1,1,100,n/a,0,0,False,fpt-cloud-portal-pay-as-you-gofpt-cloud-portal-pay-as-you-go/dang-nhap.md,
dang-nhap-voi-account-password,FPT Cloud Desktop,9,50,full,n/a,0,0,100,n/a,0,0,False,fpt-cloud-desktop/dang-nhap-voi-account-password.md,
dang-nhap-voi-tai-khoan-SSO,FPT Cloud Desktop,0,58,full,n/a,0,0,100,n/a,0,0,False,fpt-cloud-desktop/dang-nhap-voi-tai-khoan-SSO.md,
dang-nhap-waf-dashboard,FPT Cloud WAF,50,73,full,full,2,2,100,n/a,0,0,False,fpt-cloud-waf/dang-nhap-waf-dashboard.md,
danh-tag-cho-vm,Managed - FPT Kubernetes Engine,521,558,full,full,15,15,100,n/a,0,0,False,managed-fpt-kubernetes-engine/danh-tag-cho-vm.md,
dashboard-ket-qua-quet,FPT Cloud VA,161,183,full,full,2,2,100,n/a,0,0,False,fpt-va/dashboard-ket-qua-quet.md,
database-engine-version,Managed - FPT Database Engines,0,92,full,n/a,0,0,100,n/a,0,0,False,managed-fpt-database-engine/database-engine-version.md,
db-connect,Managed - FPT Database Engines,1734,1466,full,full,3,3,0,n/a,0,0,False,managed-fpt-database-engine/db-connect.md,h2: 1\. Tạo Security Group; h3: Bước 1: Truy cập trang Quản lý security group; h3: Bước 2: Tạo security group mới; h2: 2\. Gán Floating IP; h3: Bước 1: Truy cập trang Quản lý Floating IP; h3: Bước 2: Cấp phát địa chỉ IP; h2: 3\. Kết nối vào cơ sở dữ liệu qua Client; h3: Bước 1: Lấy thông tin kết nối; h3: Bước 2: Thực hiện kết nối
db-engine-service,Managed - FPT Database Engines,36,163,full,n/a,0,0,100,n/a,0,1,False,managed-fpt-database-engine/db-engine-service.md,
db-manage-operate,Managed - FPT Database Engines,235,260,full,n/a,0,0,100,n/a,0,1,False,managed-fpt-database-engine/db-manage-operate.md,
db-operation,Managed - FPT Database Engines,351,366,full,full,1,1,0,n/a,0,1,False,managed-fpt-database-engine/db-operation.md,h3: Thao tác vận hành; h3: Trạng thái và khả năng thao tác:; h3: Thực hiện thao tác vận hành
db-proxy,Managed - FPT Database Engines,917,943,full,full,4,4,0,n/a,0,2,False,managed-fpt-database-engine/db-proxy.md,h3: Quyền cần thiết:; h3: 1\. Truy cập trang quản lý DB Proxy; h3: 2\. Khởi tạo DB Proxy; h3: 3\. Xem thông tin kết nối; h3: 4\. Vận hành DB Proxy
db-view-detail,Managed - FPT Database Engines,422,443,full,full,2,2,100,n/a,0,6,False,managed-fpt-database-engine/db-view-detail.md,
dbt,FPT Data Platform,107,122,full,full,2,2,100,n/a,0,0,False,fpt-data-platform/jupyterhub/dbt.md,
deactive-db-service,Managed - FPT Database Engines,42,108,full,full,1,1,0,n/a,0,0,False,managed-fpt-database-engine/deactive-db-service.md,h3: Bước 1: Truy cập trang Quản lý cơ sở dữ liệu; h3: Bước 2: Huỷ kích hoạt dịch vụ FPT Database Engine
delete-VPN-S2S-connection,VPN Site-to-Site,10,56,full,full,2,2,100,n/a,0,0,False,vpn-site-to-site/delete-VPN-S2S-connection.md,
delete-card-NIC,Cloud Server,87,166,full,none,5,0,100,n/a,0,0,False,cloud-server/delete-card-NIC.md,
delete-customergw,VPN Site-to-Site,54,70,full,full,2,2,100,n/a,0,0,False,vpn-site-to-site/delete-customergw.md,
delete-instance-group,Cloud Server,102,121,full,full,2,2,100,n/a,0,0,False,cloud-server/delete-instance-group.md,
delete-instance-schedule,Cloud Server,104,114,full,full,2,2,100,n/a,0,0,False,cloud-server/delete-instance-schedule.md,
delete-ip-access,IAM,17,37,full,full,2,2,100,n/a,0,0,False,iam/delete-ip-access.md,
delete-oidc-da-cau-hinh,FPT ArgoCD,58,71,full,full,4,4,100,n/a,0,0,False,fpt-argocd/delete-oidc-da-cau-hinh.md,
delete-policy,Policy Management,0,66,full,full,2,2,100,n/a,0,0,False,policy-management/delete-policy.md,
delete-report,FPT Reporting,0,53,full,full,2,2,100,n/a,0,0,False,reporting/delete-report.md,
delete-tag,Tagging,65,133,full,full,2,2,100,n/a,0,0,False,tagging/delete-tag.md,
delete-webhook-secret,FPT ArgoCD,0,34,full,full,2,2,100,n/a,0,0,False,fpt-argocd/delete-webhook-secret.md,
deleteschedule-snapshotVM,Cloud Server,65,84,full,full,2,2,100,n/a,0,0,False,cloud-server/deleteschedule-snapshotVM.md,
deleteschedule-snapshotstorage,Cloud Server,54,84,full,full,2,2,100,n/a,0,0,False,cloud-server/deleteschedule-snapshotstorage.md,
demo,FPT ArgoCD,0,21,full,n/a,0,0,100,n/a,0,0,False,fpt-argocd/demo.md,
deployment-model,Managed - FPT Database Engines,187,252,full,n/a,0,0,0,n/a,0,0,False,managed-fpt-database-engine/deployment-model.md,h3: Mô hình Single Node; h3: Mô hình High Availability (HA / Cluster)
deposit-money-via-VNPay,FPT Cloud Portal – Pay As You Go,29,91,full,full,3,3,100,n/a,0,0,False,fpt-cloud-portal-pay-as-you-gofpt-cloud-portal-pay-as-you-go/deposit-money-via-VNPay.md,
detach-policy-khoi-group,FPT Autoscale,17,65,full,full,3,3,100,n/a,0,0,False,fpt-autoscale/detach-policy-khoi-group.md,
detach-schedule-to-instance,Cloud Server,105,77,full,full,1,1,100,n/a,0,0,False,cloud-server/detach-schedule-to-instance.md,
detail-dasboard,FPT AppSec,0,36,full,n/a,0,3,100,n/a,0,0,False,fpt-appsec/detail-dasboard.md,
detection-exceptions,FPT Cloud WAPPLES,0,11,full,full,1,1,100,n/a,0,0,False,fpt-cloud-wapples/detection-exceptions.md,
detection-log-analysis,FPT Cloud WAPPLES,11,45,full,full,2,2,100,n/a,0,0,False,fpt-cloud-wapples/detection-log-analysis.md,
detection-logs,FPT Cloud WAPPLES,40,74,full,full,1,1,100,n/a,0,0,False,fpt-cloud-wapples/detection-logs.md,
detection-status,FPT Cloud WAPPLES,0,27,full,full,1,1,100,n/a,0,0,False,fpt-cloud-wapples/detection-status.md,
detinations-sever,FPT Cloud WAPPLES,113,140,full,full,3,3,100,n/a,0,0,False,fpt-cloud-wapples/detinations-sever.md,
dfke-advanced-firewall,Dedicated - FPT Kubernetes Engine,415,436,full,full,5,5,0,n/a,0,0,False,dedicated-fpt-kubernetes-engine/dfke-advanced-firewall.md,h2: **1\. Tổng quan sản phẩm Kubenetes tích hợp Firewall**; h2: 2\. Các requirement rules cho cụm Kubenetes trên Advanced Firewall; h2: 3\. Khởi tạo cụm Kubenetes tích hợp Firewall
dfke-faqs,Dedicated - FPT Kubernetes Engine,299,309,full,n/a,0,0,100,n/a,0,0,False,dedicated-fpt-kubernetes-engine/dfke-faqs.md,
dich-vu-gpu-tren-k8s,Managed - FPT Kubernetes Engine,990,1051,full,full,3,3,100,partial,2,1,False,managed-fpt-kubernetes-engine/dich-vu-gpu-tren-k8s.md,
dieu-chinh-cau-hinh-coredns-trong-kubernetes-service,Managed - FPT Kubernetes Engine,674,704,full,n/a,0,0,100,n/a,0,0,False,managed-fpt-kubernetes-engine/dieu-chinh-cau-hinh-coredns-trong-kubernetes-service.md,
dieu-tra-log,CheckPoint - FPT NGFW,87,111,full,full,5,5,100,n/a,0,0,False,checkpoint-fpt-ngfw/dieu-tra-log.md,
disable-NIC-card,Cloud Server,43,131,full,none,4,0,100,n/a,0,0,False,cloud-server/disable-NIC-card.md,
disable-VPN-S2S-connection,VPN Site-to-Site,6,71,full,full,4,4,100,n/a,0,0,False,vpn-site-to-site/disable-VPN-S2S-connection.md,
disable-policy,Policy Management,14,106,full,full,3,3,100,n/a,0,0,False,policy-management/disable-policy.md,
disable-robot-account-dang-su-dung,FPT Container Registry,44,95,full,full,3,3,100,n/a,0,0,False,fpt-container-registry/disable-robot-account-dang-su-dung.md,
docker-login,FPT Container Registry,65,92,full,full,3,3,100,n/a,0,0,False,fpt-container-registry/docker-login.md,
doi-ten-profile,FPT Autoscale,12,65,full,full,3,3,0,n/a,0,0,False,fpt-autoscale/doi-ten-profile.md,h2: **Bước 1** : Truy cập trang **Autoscaling > Autoscale Profile**. Click vào tên profile cần đổi tên.; h2: **Bước 2** : Nhập tên mới cho profile và chọn **Update profile** để xác nhận.
download-access-log,IAM,104,120,full,full,1,1,100,n/a,0,0,False,iam/download-access-log.md,
download-bills,Bills,4,97,full,full,2,2,100,n/a,0,0,False,billing/download-bills.md,
download-config-VPN-S2S,VPN Site-to-Site,0,42,full,full,1,1,100,n/a,0,0,False,vpn-site-to-site/download-config-VPN-S2S.md,
driver-installation-self-install,FPT Kubernetes Engine with GPU,164,381,full,n/a,0,0,100,n/a,0,0,False,fpt-kubernetes-engine-with-gpu/driver-installation-self-install.md,
edit-VPN-S2S-information,VPN Site-to-Site,33,81,full,full,3,3,100,n/a,0,0,False,vpn-site-to-site/edit-VPN-S2S-information.md,
edit-capabilities,FPT ArgoCD,83,124,full,full,3,3,100,n/a,0,0,False,fpt-argocd/edit-capabilities.md,
edit-customergw,VPN Site-to-Site,129,169,full,full,3,3,100,match,1,2,False,vpn-site-to-site/edit-customergw.md,
edit-instance-group-specific,Cloud Server,109,112,full,full,2,2,100,n/a,0,0,False,cloud-server/edit-instance-group-specific.md,
edit-ip-address,Cloud Server,156,206,full,none,5,0,100,n/a,0,0,False,cloud-server/edit-ip-address.md,
edit-policy,Policy Management,2,88,full,full,2,2,100,n/a,0,0,False,policy-management/edit-policy.md,
edit-report,FPT Reporting,0,60,full,full,1,1,100,n/a,0,0,False,reporting/edit-report.md,
edit-security-profile,VPN Site-to-Site,9,55,full,full,2,2,100,n/a,0,0,False,vpn-site-to-site/edit-security-profile.md,
edit-storage-disk,Cloud Server,82,118,full,full,2,2,100,n/a,0,0,False,cloud-server/edit-storage-disk.md,
edit-tag,Tagging,33,120,full,full,2,2,100,n/a,0,0,False,tagging/edit-tag.md,
edit-vpn-connection,VPN Site-to-Site,997,1127,full,full,4,4,100,n/a,0,17,False,vpn-site-to-site/edit-vpn-connection.md,
edit-webhook-secret,FPT ArgoCD,0,28,full,full,2,2,100,n/a,0,0,False,fpt-argocd/edit-webhook-secret.md,
editschedule-snapshotVM,Cloud Server,38,35,full,full,2,2,100,n/a,0,0,False,cloud-server/editschedule-snapshotVM.md,
editschedule-snapshotstorage,Cloud Server,38,32,full,full,2,2,100,n/a,0,0,False,cloud-server/editschedule-snapshotstorage.md,
elasticsearch-sink-connector,FPT Data Platform,388,382,full,full,4,4,100,n/a,0,0,False,fpt-data-platform/cdc-service/elasticsearch-sink-connector.md,
enable-NIC-card,Cloud Server,55,103,full,none,4,0,100,n/a,0,0,False,cloud-server/enable-NIC-card.md,
enable-VPN-S2S-connection,VPN Site-to-Site,18,69,full,full,4,4,100,n/a,0,0,False,vpn-site-to-site/enable-VPN-S2S-connection.md,
enable-disable-account,FPT ArgoCD,0,39,full,full,1,1,100,n/a,0,0,False,fpt-argocd/enable-disable-account.md,
enable-disable-admin-user,FPT ArgoCD,162,127,full,full,9,9,100,n/a,0,0,False,fpt-argocd/enable-disable-admin-user.md,
enable-disable-anonymous-user,FPT ArgoCD,146,124,full,full,8,8,100,n/a,0,0,False,fpt-argocd/enable-disable-anonymous-user.md,
enable-disable-argocd-images-updater,FPT ArgoCD,1,47,full,full,2,2,100,n/a,0,0,False,fpt-argocd/enable-disable-argocd-images-updater.md,
enable-disable-chuc-nang-cau-hinh-oidc,FPT ArgoCD,0,27,full,full,2,2,100,n/a,0,0,False,fpt-argocd/enable-disable-chuc-nang-cau-hinh-oidc.md,
enable-disable-notificaions,FPT ArgoCD,0,32,full,full,2,2,100,n/a,0,0,False,fpt-argocd/enable-disable-notificaions.md,
enable-disable-vpn-connection,VPN Site-to-Site,133,153,full,full,6,6,0,n/a,0,0,False,vpn-site-to-site/enable-disable-vpn-connection.md,h2: 1\. Disable VPN Connection; h2: 2\. Enable VPN Connection
enable-hsts-to-http-listener,Load Balancer,221,192,full,n/a,0,0,100,n/a,0,0,False,load-balancer/enable-hsts-to-http-listener.md,
enable-policy,Policy Management,6,104,full,full,3,3,100,n/a,0,0,False,policy-management/enable-policy.md,
enable-robot-account,FPT Container Registry,55,89,full,full,3,3,100,n/a,0,0,False,fpt-container-registry/enable-robot-account.md,
error-handling,FPT Cloud WAPPLES,0,14,full,full,1,1,100,n/a,0,0,False,fpt-cloud-wapples/error-handling.md,
explore-data,FPT Cloud Monitoring,0,34,full,full,1,1,100,n/a,0,0,False,fpt-cloud-monitoring/explore-data.md,
export-list,FPT Cloud WAPPLES,0,8,full,full,1,1,100,n/a,0,0,False,fpt-cloud-wapples/export-list.md,
faq,VPN Site-to-Site,572,577,full,n/a,0,0,100,n/a,0,0,False,vpn-site-to-site/faq.md,
fcmon-dashboard-template,FPT Cloud Monitoring,102,128,full,full,4,4,100,n/a,0,0,False,fpt-cloud-monitoring/fcmon-dashboard-template.md,
fde-glossary,Managed - FPT Database Engines,724,798,full,n/a,0,0,0,n/a,0,6,False,managed-fpt-database-engine/fde-glossary.md,h3: Thuật ngữ chung về Cloud & DBaaS; h3: Thuật ngữ về kiến trúc và triển khai cơ sở dữ liệu; h3: Thuật ngữ về Sao lưu và Khôi phục; h3: Thuật ngữ về Bảo mật và Kiểm soát truy cập; h3: Thuật ngữ về Giám sát và Vận hành; h3: Thuật ngữ về Thanh toán và Dịch vụ
feature-visibility,Fortigate - FPT NGFW,0,31,full,full,1,1,100,n/a,0,0,False,fortigate-fpt-ngfw/feature-visibility.md,
file-storage-high-performance,Managed GPU Cluster (Kubernetes),811,5781,full,full,11,19,100,n/a,0,7,True,fpt-managed-gpu-cluster/file-storage-high-performance.md; file-storage-high-performance/vn-using-file-storage-high-performance-on-baremetal-gpu-server.md; file-storage-high-performance/japan-using-file-storage-high-performance-on-baremetal-gpu-server.md; file-storage-high-performance/su-dung-file-storage-high-performance-tren-kubernetes-k8s-cluster.md; file-storage-high-performance/index.md; file-storage-high-performance/region-nhat-ban.md; file-storage-high-performance/mountpoint-management.md; file-storage-high-performance/quan-ly-mountpoint.md; file-storage-high-performance/vn-su-dung-file-storage-high-performance-tren-baremetal-gpu-server.md; file-storage-high-performance/region-viet-nam.md; file-storage-high-performance/japan-su-dung-file-storage-high-performance-tren-baremetal-gpu-server.md; file-storage-high-performance/japan-region.md; file-storage-high-performance/using-file-storage-high-performance-on-kubernetes-k8s-cluster.md; file-storage-high-performance/vietnam-region.md; file-storage-high-performance/Sử dụng File Storage - High Performance trên Kubernetes (K8S Cluster).md; file-storage-high-performance/initial-setup.md,
finetune-llm-models,Managed GPU Cluster (Kubernetes),836,849,full,n/a,0,0,100,n/a,0,0,False,fpt-managed-gpu-cluster/finetune-llm-models.md,
fpt-cloud-managed-kubernetes-release-calendar,Managed - FPT Kubernetes Engine,151,204,full,n/a,0,0,100,n/a,0,1,False,managed-fpt-kubernetes-engine/fpt-cloud-managed-kubernetes-release-calendar.md,
fqas-1,Request Resource,0,48,full,n/a,0,0,100,n/a,0,0,False,end-user-request-resource/fqas-1.md,
fqas-2,Bills,0,46,full,none,1,0,100,n/a,0,0,False,cost-explorer/fqas-2.md,
fqas-3,Bills,0,81,full,n/a,0,0,100,n/a,0,0,False,billing/fqas-3.md,
fqas-4,Request Resource,6,50,full,n/a,0,0,100,n/a,0,0,False,end-user-request-resource/fqas-4.md,
fqas-5,Request Resource,47,122,full,n/a,0,0,100,n/a,0,0,False,end-user-request-resource/fqas-5.md,
gan-storage-disk-vao-may-ao,Cloud Server,135,113,full,full,2,2,100,n/a,0,0,False,cloud-server/gan-storage-disk-vao-may-ao.md,
gateway,Cloud Server,1152,1067,full,full,16,15,4,n/a,0,0,True,cloud-server/gateway.md; gateway/quan-ly-no-nat-rule-theo-gateway.md; gateway/tinh-nang-khac.md; gateway/index.md; gateway/huong-dan.md; gateway/quan-ly-nat-tung-gateway.md; gateway/quan-ly-danh-sach-gateway.md; gateway/quan-ly-route-1-gateway.md,h1: **Hướng dẫn truy câp:**; h1: **Quản lý Route của 1 Gateway**; h2: **1\. Quản lý danh sách Route**; h2: **2\. Tạo Route**; h2: **3\. Chỉnh sửa Route**; h2: **4\. Xoá Route**; h1: **Hệ thống cho phép người dùng quản lý NAT rule trong từng Gateway**; h2: **1\. Quản lý danh sách NAT Rule**; h2: **2\. Tạo NAT Rule**; h2: **3\. Chỉnh sửa NAT Rule**; h2: **4\. Xoá NAT Rule**; h1: **Hệ thống cho phép người dùng quản lý NO NAT rule trong từng Gateway**; h2: **1\. Quản lý danh sách NO NAT Rule**; h2: **2\. Tạo NO NAT Rule**; h2: **3\. Chỉnh sửa NO NAT Rule**; h2: **4\. Xoá NO NAT Rule**; h1: **Các tính năng khác liên quan đến Gateway**; h2: **1\. Allocate IP Address**; h2: **2\. Instance**; h2: **3\. Subnet**; h2: **4\. Security Group**; h2: **5\. Load Balancer**; h2: **6\. VPN Site to Site**
giam-sat-group,FPT Autoscale,65,107,full,full,2,2,0,n/a,0,0,False,fpt-autoscale/giam-sat-group.md,h2: **Bước 1:** Truy cập trang **Autoscaling > Autoscale Group**. Click vào tên group cần giám sát.; h2: **Bước 2:** Chuyển đến tab **Monitoring**.
gioi-thieu-Organization,FPT AppSec,206,221,full,full,2,2,100,n/a,0,0,False,fpt-appsec/gioi-thieu-Organization.md,
gioi-thieu-chung-ve-quy-trinh-quan-ly-version,Managed - FPT Kubernetes Engine,567,580,full,n/a,0,0,100,n/a,0,0,False,managed-fpt-kubernetes-engine/gioi-thieu-chung-ve-quy-trinh-quan-ly-version.md,
gioi-thieu-workspace,FPT Data Platform,0,2,full,n/a,0,0,100,n/a,0,0,False,fpt-data-platform/workspace/index.md,
global-search-phase-1,Global Search,0,443,full,full,4,4,100,n/a,0,0,False,global-search/global-search-phase-1.md,
go-storage-disk-khoi-may-ao,Cloud Server,57,82,full,full,2,2,100,n/a,0,0,False,cloud-server/go-storage-disk-khoi-may-ao.md,
gpu-general,Cloud Server,583,553,full,full,7,7,100,n/a,0,0,False,cloud-server/gpu-general.md,
gpu-la-gi,Managed - FPT Kubernetes Engine,284,318,full,n/a,0,0,100,n/a,0,0,False,managed-fpt-kubernetes-engine/gpu-la-gi.md,
gpu-sharing,Managed - FPT Kubernetes Engine,1000,1028,full,full,2,2,100,n/a,0,0,False,managed-fpt-kubernetes-engine/gpu-sharing.md,
gpu-specific,Cloud Server,546,536,full,full,2,2,100,n/a,0,0,False,cloud-server/gpu-specific.md,
gpu-time-sharing,Managed GPU Cluster (Kubernetes),676,711,full,full,5,5,100,n/a,0,0,False,fpt-managed-gpu-cluster/gpu-time-sharing.md,
graphical-analysis,FPT Cloud WAPPLES,16,48,full,full,1,1,100,n/a,0,0,False,fpt-cloud-wapples/graphical-analysis.md,
guide-asset-by-team,FPT AppSec,182,212,full,full,1,1,0,n/a,0,1,False,fpt-appsec/guide-asset-by-team.md,h2: 1\. Cấu trúc biểu đồ; h2: 2\. Lọc dữ liệu theo nhu cầu
guide-change-status-issue-detail,FPT AppSec,81,86,full,full,3,3,100,n/a,0,0,False,fpt-appsec/guide-change-status-issue-detail.md,
guide-change-status-issue-list,FPT AppSec,159,152,full,full,5,5,100,n/a,0,0,False,fpt-appsec/guide-change-status-issue-list.md,
guide-dashboard-overview,FPT AppSec,299,319,full,full,7,7,0,n/a,0,0,False,fpt-appsec/guide-dashboard-overview.md,h2: 1\. Total Teams (Tổng số lượng team); h2: 2\. Total Issues (Tổng số issue); h2: 3\. Total Assets (Tổng số asset); h2: 4\. Total Scan Requests (Tổng số yêu cầu quét); h2: 5\. Total Issues by Severity (Tổng số issue theo mức độ nghiêm trọng); h2: 6\. Total Issues by Scan Type (Tổng số issue theo loại quét)
guide-fcr,FPT AppSec,406,444,full,full,12,12,0,n/a,0,0,False,fpt-appsec/guide-fcr.md,h2: 1\. Integrate FCR - Add VPC; h2: 2\. Xem detail; h2: 3\. Reconfigure FPT Container Registry VPC; h2: 4\. Xóa VPC; h2: 5\. Vô hiệu hoá tích hợp FPT Container Registry; h2: 6\. Access Key cho CI/CD pipeline
guide-github,FPT AppSec,366,394,full,full,16,16,0,n/a,0,0,False,fpt-appsec/guide-github.md,h2: 1\. Configure GitHub; h2: 2\. Xem detail; h2: 3\. Reconfigure GitHub; h2: 4\. Vô hiệu hoá tích hợp GitHub; h2: 5\. Access Key cho CI/CD pipeline
guide-gitlab,FPT AppSec,194,234,full,full,7,7,0,n/a,0,0,False,fpt-appsec/guide-gitlab.md,h2: 1\. Configure GitLab; h2: 2\. Xem detail; h2: 3\. Reconfigure GitLab Cloud; h2: 4\. Vô hiệu hoá tích hợp GitLab Cloud; h2: 5\. Access Key cho CI/CD pipeline
guide-gitlabserver,FPT AppSec,219,260,full,full,8,8,0,n/a,0,0,False,fpt-appsec/guide-gitlabserver.md,h2: 1\. Configure GitLab Server; h2: 2\. Xem detail; h2: 3\. Reconfigure GitLab Cloud; h2: 4\. Vô hiệu hoá tích hợp GitLab Cloud; h2: 5\. Access Key cho CI/CD pipeline
guide-harbor,FPT AppSec,429,458,full,full,14,14,0,n/a,0,0,False,fpt-appsec/guide-harbor.md,h2: 1\. Tạo Robot Account - Harbor; h2: 2\. Tích hợp Harbor; h2: 3\. Xem chi tiết tích hợp Harbor; h2: 3\. Reintegrate Harbor; h2: 4\. Vô hiệu hoá tích hợp FPT Container Registry; h2: 6\. Access Key cho CI/CD pipeline
guide-integration,FPT AppSec,46,78,full,full,2,2,100,n/a,0,0,False,fpt-appsec/guide-integration.md,
guide-issue-by-team,FPT AppSec,214,232,full,full,1,1,0,n/a,0,2,False,fpt-appsec/guide-issue-by-team.md,h2: 1\. Chọn chế độ xem; h2: 2\. Cấu trúc biểu đồ; h2: 3\. Lọc dữ liệu theo nhu cầu
guide-nessie,FPT Data Platform,0,2,full,n/a,0,0,100,n/a,0,0,False,fpt-data-platform/nessie/index.md,
guide-ranger,FPT Data Platform,0,2,full,n/a,0,0,100,n/a,0,0,False,fpt-data-platform/ranger/index.md,
guide-workspace,FPT AppSec,76,84,full,full,2,2,100,n/a,0,0,False,fpt-appsec/guide-workspace.md,
hanh-dong-voi-connector,FPT Data Platform,424,435,full,n/a,0,0,100,n/a,0,0,False,fpt-data-platform/cdc-service/hanh-dong-voi-connector.md,
hanh-dong-voi-snapshot,FPT Data Platform,386,397,full,n/a,0,0,100,n/a,0,0,False,fpt-data-platform/cdc-service/hanh-dong-voi-snapshot.md,
header-project,Cloud Server,124,132,full,full,5,5,100,n/a,0,0,False,cloud-server/header-project.md,
hien-thi-logs-traffic,Fortigate - FPT NGFW,16,83,full,full,2,2,100,n/a,0,0,False,fortigate-fpt-ngfw/hien-thi-logs-traffic.md,
hive-metastore,FPT Data Platform,0,3,full,n/a,0,0,100,n/a,0,0,False,fpt-data-platform/hive-metastore/index.md,
home-page-portal,FPT Cloud Portal – Pay As You Go,0,61,full,full,1,1,100,n/a,0,0,False,fpt-cloud-portal-pay-as-you-gofpt-cloud-portal-pay-as-you-go/home-page-portal.md,
hpc-change-package,Cloud Server,127,121,full,none,2,0,100,n/a,0,0,False,cloud-server/hpc-change-package.md,
hpc-clone-image,Cloud Server,76,78,full,none,1,0,100,n/a,0,0,False,cloud-server/hpc-clone-image.md,
hpc-delete-image,Cloud Server,37,68,full,none,2,0,100,n/a,0,0,False,cloud-server/hpc-delete-image.md,
