lang,file,line,ref,text
en,docs/dedicated-fpt-kubernetes-engine/backup-restore-cluster.md,23,/img/migrated/65-43750a84.png,![
en,docs/dedicated-fpt-kubernetes-engine/change-nfs-server-configuration.md,13,/img/migrated/38-b0b893d9.png,![
en,docs/dedicated-fpt-kubernetes-engine/change-nfs-server-configuration.md,17,/img/migrated/39-7ccddcd2.png,![
en,docs/dedicated-fpt-kubernetes-engine/change-nfs-server-configuration.md,21,/img/migrated/40-06af27b8.png,![
en,docs/dedicated-fpt-kubernetes-engine/change-nfs-server-configuration.md,25,/img/migrated/41-a03a247c.png,![
en,docs/dedicated-fpt-kubernetes-engine/change-nodes-configuration.md,13,/img/migrated/34-c0477746.png,![
en,docs/dedicated-fpt-kubernetes-engine/change-nodes-configuration.md,17,/img/migrated/35-b0efa90a.png,![
en,docs/dedicated-fpt-kubernetes-engine/change-nodes-configuration.md,21,/img/migrated/36-a63268a4.png,![
en,docs/dedicated-fpt-kubernetes-engine/change-nodes-configuration.md,25,/img/migrated/37-68b0be4f.png,![
en,docs/dedicated-fpt-kubernetes-engine/create-new-k8s-cluster.md,17,/img/migrated/4.MainPage-a5a5252f.png,![
en,docs/dedicated-fpt-kubernetes-engine/create-new-k8s-cluster.md,19,/img/migrated/5.EnterClusterName-e5a6f078.png,![
en,docs/dedicated-fpt-kubernetes-engine/create-new-k8s-cluster.md,24,/img/migrated/6.EnterNodePools-54a4316e.png,![
en,docs/dedicated-fpt-kubernetes-engine/create-new-k8s-cluster.md,50,/img/migrated/7.EnterAdvanced-03d66ae7.png,![
en,docs/dedicated-fpt-kubernetes-engine/create-new-k8s-cluster.md,70,/img/migrated/8.Next_-e62de57c.png,![
en,docs/dedicated-fpt-kubernetes-engine/create-new-k8s-cluster.md,73,/img/migrated/9.CreateAKubernetes-b8b6279a.png,![
en,docs/dedicated-fpt-kubernetes-engine/delete-k8s-cluster.md,13,/img/migrated/22-4c7e7f97.png,![
en,docs/dedicated-fpt-kubernetes-engine/delete-k8s-cluster.md,17,/img/migrated/23-4396a514.png,![
en,docs/dedicated-fpt-kubernetes-engine/delete-k8s-cluster.md,21,/img/migrated/24-e402ec48.png,![
en,docs/dedicated-fpt-kubernetes-engine/dfke-advanced-firewall.md,21,/img/migrated/image-1691469857854-05b04fb7.png,![file
en,docs/dedicated-fpt-kubernetes-engine/dfke-advanced-firewall.md,26,/img/migrated/image-1691469894054-7f2f9cab.png,![file
en,docs/dedicated-fpt-kubernetes-engine/dfke-advanced-firewall.md,35,/img/migrated/image-1691480281087-05f96745.png,![file
en,docs/dedicated-fpt-kubernetes-engine/dfke-advanced-firewall.md,38,/img/migrated/image-1691480310854-7798d361.png,![file
en,docs/dedicated-fpt-kubernetes-engine/dfke-advanced-firewall.md,54,/img/migrated/image-1691469995783-e893b090.png,![file
en,docs/dedicated-fpt-kubernetes-engine/get-cluster-access-information.md,13,/img/migrated/18-37f7fe3d.png,![
en,docs/dedicated-fpt-kubernetes-engine/get-cluster-access-information.md,17,/img/migrated/19-583eb55b.png,![
en,docs/dedicated-fpt-kubernetes-engine/get-cluster-access-information.md,21,/img/migrated/20-ce28c757.png,![
en,docs/dedicated-fpt-kubernetes-engine/get-cluster-access-information.md,25,/img/migrated/21-65accbad.png,![
en,docs/dedicated-fpt-kubernetes-engine/increase-storage-size-of-nfs-server.md,13,/img/migrated/46-efd3104e.png,![
en,docs/dedicated-fpt-kubernetes-engine/increase-storage-size-of-nfs-server.md,17,/img/migrated/47-2a2dba14.png,![
en,docs/dedicated-fpt-kubernetes-engine/increase-storage-size-of-nfs-server.md,21,/img/migrated/48-58f0a64c.png,![
en,docs/dedicated-fpt-kubernetes-engine/increase-storage-size-of-nfs-server.md,25,/img/migrated/49-42d731db.png,![
en,docs/dedicated-fpt-kubernetes-engine/increase-storage-size-of-nodes.md,13,/img/migrated/42-b4f01515.png,![
en,docs/dedicated-fpt-kubernetes-engine/increase-storage-size-of-nodes.md,17,/img/migrated/43-2cd1e63c.png,![
en,docs/dedicated-fpt-kubernetes-engine/increase-storage-size-of-nodes.md,21,/img/migrated/44-b085f7ac.png,![
en,docs/dedicated-fpt-kubernetes-engine/increase-storage-size-of-nodes.md,25,/img/migrated/45-16968783.png,![
en,docs/dedicated-fpt-kubernetes-engine/initial-setup.md,24,/img/migrated/1-d9b2ba73.png,![
en,docs/dedicated-fpt-kubernetes-engine/initial-setup.md,26,/img/migrated/2-3cc44b36.png,![
en,docs/dedicated-fpt-kubernetes-engine/initial-setup.md,34,/img/migrated/3-4d84255a.png,![
en,docs/dedicated-fpt-kubernetes-engine/khoi-tao-kubernetes-cluster-moi.md,19,/img/migrated/Picture1-f7c686bf.png,![
en,docs/dedicated-fpt-kubernetes-engine/khoi-tao-kubernetes-cluster-moi.md,21,/img/migrated/Picture2-ea3a672d.png,![
en,docs/dedicated-fpt-kubernetes-engine/khoi-tao-kubernetes-cluster-moi.md,25,/img/migrated/Picture3-f4c4f789.png,![
en,docs/dedicated-fpt-kubernetes-engine/khoi-tao-kubernetes-cluster-moi.md,46,/img/migrated/Screenshot_52-aef22d51.png,![
en,docs/dedicated-fpt-kubernetes-engine/khoi-tao-kubernetes-cluster-moi.md,63,/img/migrated/Picture4-db8dfc98.png,![
en,docs/dedicated-fpt-kubernetes-engine/khoi-tao-kubernetes-cluster-moi.md,65,/img/migrated/Picture5-6a395f6a.png,![
en,docs/dedicated-fpt-kubernetes-engine/lay-thong-tin-truy-cap-cluster.md,12,/img/migrated/Picture16-21cbb44f.png,![
en,docs/dedicated-fpt-kubernetes-engine/lay-thong-tin-truy-cap-cluster.md,14,/img/migrated/Picture17-4140b996.png,![
en,docs/dedicated-fpt-kubernetes-engine/lay-thong-tin-truy-cap-cluster.md,16,/img/migrated/Picture18-4fc4ea74.png,![
en,docs/dedicated-fpt-kubernetes-engine/lay-thong-tin-truy-cap-cluster.md,18,/img/migrated/Picture19-4703b2d7.png,![
en,docs/dedicated-fpt-kubernetes-engine/list-created-clusters.md,15,/img/migrated/10.List_-00be7fef.png,![
en,docs/dedicated-fpt-kubernetes-engine/manual-scale.md,16,/img/migrated/anh1-212b9e0c.png,![
en,docs/dedicated-fpt-kubernetes-engine/manual-scale.md,18,/img/migrated/anh2-027ebf13.png,![
en,docs/dedicated-fpt-kubernetes-engine/manual-scale.md,30,/img/migrated/anh3-e979a990.png,![
en,docs/dedicated-fpt-kubernetes-engine/manual-scale.md,31,/img/migrated/anh44-88f304e7.png,![
en,docs/dedicated-fpt-kubernetes-engine/nang-cap-k8s-version.md,12,/img/migrated/Picture30-c657a04c.png,![
en,docs/dedicated-fpt-kubernetes-engine/nang-cap-k8s-version.md,14,/img/migrated/Picture31-f3d03b46.png,![
en,docs/dedicated-fpt-kubernetes-engine/nang-cap-k8s-version.md,16,/img/migrated/Picture50-471159a1.png,![
en,docs/dedicated-fpt-kubernetes-engine/nang-cap-k8s-version.md,18,/img/migrated/Picture51-82e15c60.png,![
en,docs/dedicated-fpt-kubernetes-engine/retry-timeout-rule.md,45,/img/migrated/Picture6-2-22819bd9.png,![
en,docs/dedicated-fpt-kubernetes-engine/retry-timeout-rule.md,78,/img/migrated/Picture5-2-3cb10329.png,![
en,docs/dedicated-fpt-kubernetes-engine/scale-worker-nodes.md,13,/img/migrated/30-c073da78.png,![
en,docs/dedicated-fpt-kubernetes-engine/scale-worker-nodes.md,17,/img/migrated/31-0027f0f8.png,![
en,docs/dedicated-fpt-kubernetes-engine/scale-worker-nodes.md,21,/img/migrated/32-97ff3240.png,![
en,docs/dedicated-fpt-kubernetes-engine/scale-worker-nodes.md,25,/img/migrated/33-89d0a4d3.png,![
en,docs/dedicated-fpt-kubernetes-engine/start-k8s-cluster.md,14,/img/migrated/27-1c29e9f6.png,![
en,docs/dedicated-fpt-kubernetes-engine/start-k8s-cluster.md,18,/img/migrated/28-f09a3ace.png,![
en,docs/dedicated-fpt-kubernetes-engine/start-k8s-cluster.md,22,/img/migrated/29-0c373207.png,![
en,docs/dedicated-fpt-kubernetes-engine/start-kubernetes-cluster.md,15,/img/migrated/Picture23-08ba7bb9.png,![
en,docs/dedicated-fpt-kubernetes-engine/start-kubernetes-cluster.md,19,/img/migrated/Picture28-3904a233.png,![
en,docs/dedicated-fpt-kubernetes-engine/start-kubernetes-cluster.md,23,/img/migrated/Picture29-ee6020a7.png,![
en,docs/dedicated-fpt-kubernetes-engine/stop-k8s-cluster.md,13,/img/migrated/25-34dff701.png,![
en,docs/dedicated-fpt-kubernetes-engine/stop-k8s-cluster.md,17,/img/migrated/26-3cf93e73.png,![
en,docs/dedicated-fpt-kubernetes-engine/stop-kubernetes-cluster.md,15,/img/migrated/Picture23-08ba7bb9.png,![
en,docs/dedicated-fpt-kubernetes-engine/stop-kubernetes-cluster.md,19,/img/migrated/Picture24-ed18aacd.png,![
en,docs/dedicated-fpt-kubernetes-engine/tang-storage-size-cua-nfs.md,13,/img/migrated/Picture30-c657a04c.png,![
en,docs/dedicated-fpt-kubernetes-engine/tang-storage-size-cua-nfs.md,17,/img/migrated/Picture31-f3d03b46.png,![
en,docs/dedicated-fpt-kubernetes-engine/tang-storage-size-cua-nfs.md,21,/img/migrated/Picture48-973e4b67.png,![
en,docs/dedicated-fpt-kubernetes-engine/tang-storage-size-cua-nfs.md,25,/img/migrated/Picture49-e1270d21.png,![
en,docs/dedicated-fpt-kubernetes-engine/tang-storage-size-cua-nodes.md,13,/img/migrated/Picture30-c657a04c.png,![
en,docs/dedicated-fpt-kubernetes-engine/tang-storage-size-cua-nodes.md,17,/img/migrated/Picture31-f3d03b46.png,![
en,docs/dedicated-fpt-kubernetes-engine/tang-storage-size-cua-nodes.md,21,/img/migrated/Picture46-45189119.png,![
en,docs/dedicated-fpt-kubernetes-engine/tang-storage-size-cua-nodes.md,25,/img/migrated/Picture47-e9a1ce8b.png,![
en,docs/dedicated-fpt-kubernetes-engine/thay-doi-flavor-cau-hinh-nfs.md,13,/img/migrated/Picture30-c657a04c.png,![
en,docs/dedicated-fpt-kubernetes-engine/thay-doi-flavor-cau-hinh-nfs.md,17,/img/migrated/Picture31-f3d03b46.png,![
en,docs/dedicated-fpt-kubernetes-engine/thay-doi-flavor-cau-hinh-nfs.md,21,/img/migrated/Picture42-804cb91c.png,![
en,docs/dedicated-fpt-kubernetes-engine/thay-doi-flavor-cau-hinh-nfs.md,25,/img/migrated/Picture43-f4575115.png,![
en,docs/dedicated-fpt-kubernetes-engine/thay-doi-flavor-cau-hinh-nodes.md,13,/img/migrated/Picture30-c657a04c.png,![
en,docs/dedicated-fpt-kubernetes-engine/thay-doi-flavor-cau-hinh-nodes.md,17,/img/migrated/Picture31-f3d03b46.png,![
en,docs/dedicated-fpt-kubernetes-engine/thay-doi-flavor-cau-hinh-nodes.md,21,/img/migrated/Picture38-8bd4ea56.png,![
en,docs/dedicated-fpt-kubernetes-engine/thay-doi-flavor-cau-hinh-nodes.md,25,/img/migrated/Picture39-a10b5f0b.png,![
en,docs/dedicated-fpt-kubernetes-engine/them-nfs-persistent-storage.md,13,/img/migrated/Picture30-c657a04c.png,![
en,docs/dedicated-fpt-kubernetes-engine/them-nfs-persistent-storage.md,17,/img/migrated/Picture31-f3d03b46.png,![
en,docs/dedicated-fpt-kubernetes-engine/them-nfs-persistent-storage.md,21,/img/migrated/Picture52-8026ae0a.png,![
en,docs/dedicated-fpt-kubernetes-engine/them-nfs-persistent-storage.md,25,/img/migrated/Picture53-27011f2f.png,![
en,docs/dedicated-fpt-kubernetes-engine/truy-cap-thong-tin-chi-tiet-cua-cluster.md,13,/img/migrated/Picture7-b69d141d.png,![
en,docs/dedicated-fpt-kubernetes-engine/truy-cap-thong-tin-chi-tiet-cua-cluster.md,17,/img/migrated/Picture7-b69d141d.png,![
en,docs/dedicated-fpt-kubernetes-engine/truy-cap-thong-tin-chi-tiet-cua-cluster.md,26,/img/migrated/Picture9-8b474369.png,![
en,docs/dedicated-fpt-kubernetes-engine/truy-cap-thong-tin-chi-tiet-cua-cluster.md,32,/img/migrated/Picture10-46417cf4.png,![
en,docs/dedicated-fpt-kubernetes-engine/truy-cap-thong-tin-chi-tiet-cua-cluster.md,38,/img/migrated/Picture11-9d760e59.png,![
en,docs/dedicated-fpt-kubernetes-engine/truy-cap-thong-tin-chi-tiet-cua-cluster.md,42,/img/migrated/Picture12-d65d4424.png,![
en,docs/dedicated-fpt-kubernetes-engine/truy-cap-thong-tin-chi-tiet-cua-cluster.md,46,/img/migrated/Picture13-33e4e3ab.png,![
en,docs/dedicated-fpt-kubernetes-engine/upgrading-k8s-version.md,13,/img/migrated/50-8aa6c97f.png,![
en,docs/dedicated-fpt-kubernetes-engine/upgrading-k8s-version.md,17,/img/migrated/51-9e351d4a.png,![
en,docs/dedicated-fpt-kubernetes-engine/upgrading-k8s-version.md,21,/img/migrated/52-f135b93a.png,![
en,docs/dedicated-fpt-kubernetes-engine/upgrading-k8s-version.md,25,/img/migrated/53-0f2d1cc1.png,![
en,docs/dedicated-fpt-kubernetes-engine/xem-danh-sach-kubernetes-cluster-da-tao.md,15,/img/migrated/Picture6-2630afb9.png,![
en,docs/dedicated-fpt-kubernetes-engine/xoa-kubernetes-cluster.md,15,/img/migrated/Picture20-fd3e80d4.png,![
en,docs/dedicated-fpt-kubernetes-engine/xoa-kubernetes-cluster.md,19,/img/migrated/Picture21-00e9137c.png,![
en,docs/dedicated-fpt-kubernetes-engine/xoa-kubernetes-cluster.md,23,/img/migrated/Picture22-42e61e85.png,![
en,docs/end-user-request-resource/create-request-resource.md,13,/img/migrated/image-1703744342441-a0f93b7b.png,![file
en,docs/end-user-request-resource/create-request-resource.md,20,/img/migrated/image-1703744369903-d102105e.png,![file
en,docs/end-user-request-resource/create-request-resource.md,21,/img/migrated/image-1703744387522-1dd6ab81.png,![file
en,docs/end-user-request-resource/create-request-resource.md,25,/img/migrated/image-1703744428466-add11d9d.png,![file
en,docs/end-user-request-resource/fqas-2.md,15,/img/migrated/image-1703744504977-d4074880.png,![file
en,docs/end-user-request-resource/index.md,11,/img/migrated/settings-d31fa71f.png, ![
en,docs/end-user-request-resource/index.md,12,/img/migrated/icon-networking-2645685c.png, ![
en,docs/end-user-request-resource/index.md,13,/img/migrated/suggestion-b956384e.png, ![
en,docs/end-user-request-resource/view-request-resource.md,16,/img/migrated/image-1703744448858-b0177c6f.png,![file
en,docs/end-user-request-resource/view-request-resource.md,20,/img/migrated/image-1703744468083-2c0e0014.png,![file
en,docs/end-user-request-resource/view-request-resource.md,24,/img/migrated/image-1703744483432-698ab803.png,![file
en,docs/file-storage-high-performance/Sử dụng File Storage - High Performance trên Kubernetes (K8S Cluster).md,11,/img/migrated/settings-131ed42a.png, ![
en,docs/file-storage-high-performance/Sử dụng File Storage - High Performance trên Kubernetes (K8S Cluster).md,12,/img/migrated/icon-networking-b1e86145.png, ![
en,docs/file-storage-high-performance/Sử dụng File Storage - High Performance trên Kubernetes (K8S Cluster).md,14,/img/migrated/question-94737ec1.png, ![
en,docs/file-storage-high-performance/Sử dụng File Storage - High Performance trên Kubernetes (K8S Cluster).md,15,/img/migrated/suggestion-6f5abc73.png, ![
en,docs/fortigate-fpt-ngfw/FAQ.md,34,/img/migrated/Userguide-Fortigate-FPT-NGFW-2022-37-34b5a5bf.png,![System configuration menu
en,docs/fortigate-fpt-ngfw/cau-hinh-network-interfaces.md,13,/img/migrated/Userguide-Fortigate-FPT-NGFW-2022-3-1024-f1152674.png,![Configure LAN interface (Port 3)
en,docs/fortigate-fpt-ngfw/cau-hinh-network-interfaces.md,17,/img/migrated/Userguide-Fortigate-FPT-NGFW-2022-4-1024-81285d65.png,![Configure WAN interface (Port 2)
en,docs/fortigate-fpt-ngfw/cau-hinh-static-routes.md,13,/img/migrated/Userguide-Fortigate-FPT-NGFW-2022-5-1024-f0a1691a.png,![Static routes list
en,docs/fortigate-fpt-ngfw/cau-hinh-static-routes.md,17,/img/migrated/Userguide-Fortigate-FPT-NGFW-2022-6-1024-701e228e.png,![Create new static route
en,docs/fortigate-fpt-ngfw/feature-visibility.md,13,/img/migrated/Userguide-Fortigate-FPT-NGFW-2022-34-102-bc76a02d.png,![Feature Visibility screen
en,docs/fortigate-fpt-ngfw/hien-thi-logs-traffic.md,13,/img/migrated/Userguide-Fortigate-FPT-NGFW-2022-35-102-0e039dba.png,![Enable log generation in Firewall Policy
en,docs/fortigate-fpt-ngfw/hien-thi-logs-traffic.md,17,/img/migrated/Userguide-Fortigate-FPT-NGFW-2022-36-102-53136a75.png,![Forward Traffic log list
en,docs/fortigate-fpt-ngfw/quan-ly-system-user-user-profile.md,13,/img/migrated/Userguide-Fortigate-FPT-NGFW-2022-31-102-7d09da26.png,![Admin Profiles list
en,docs/fortigate-fpt-ngfw/quan-ly-system-user-user-profile.md,19,/img/migrated/Userguide-Fortigate-FPT-NGFW-2022-32-102-1513bd08.png,![Create Read Only Admin Profile
en,docs/fortigate-fpt-ngfw/quan-ly-system-user-user-profile.md,25,/img/migrated/Userguide-Fortigate-FPT-NGFW-2022-33-102-8791e511.png,![Create user with ReadOnly profile
en,docs/fortigate-fpt-ngfw/tao-firewall-policy.md,17,/img/migrated/Userguide-Fortigate-FPT-NGFW-2022-7-1024-f6cbec98.png,![Create Firewall Address
en,docs/fortigate-fpt-ngfw/tao-firewall-policy.md,19,/img/migrated/Userguide-Fortigate-FPT-NGFW-2022-8-1024-6b3e2463.png,![Firewall Address details
en,docs/fortigate-fpt-ngfw/tao-firewall-policy.md,25,/img/migrated/Userguide-Fortigate-FPT-NGFW-2022-9-1024-0428cf8e.png,![Create new Firewall Policy
en,docs/fortigate-fpt-ngfw/tao-firewall-policy.md,29,/img/migrated/Userguide-Fortigate-FPT-NGFW-2022-10-102-cfc82ca1.png,![Configure Firewall Policy
en,docs/fortigate-fpt-ngfw/tao-firewall-policy.md,38,/img/migrated/Userguide-Fortigate-FPT-NGFW-2022-11-102-c05de940.png,![NAT configuration
en,docs/fortigate-fpt-ngfw/truy-cap-giao-dien-quan-tri.md,13,/img/migrated/Userguide-Fortigate-FPT-NGFW-2022-1-1024-b1cda52c.png,![Fortigate login screen
en,docs/fortigate-fpt-ngfw/truy-cap-giao-dien-quan-tri.md,17,/img/migrated/Userguide-Fortigate-FPT-NGFW-2022-2-1024-898484e4.png,![Fortigate dashboard after login
en,docs/fortigate-fpt-ngfw/xoa-firewall-policy.md,15,/img/migrated/Userguide-Fortigate-FPT-NGFW-2022-12-102-427b1094.png,![Delete Firewall Policy
en,docs/fpt-api-gateway/tao-api-gateway.md,24,/img/migrated/SCR-20250924-nhqw-2c9ba0dd.png,![Image
en,docs/fpt-api-gateway/tao-api-gateway.md,36,/img/migrated/SCR-20250924-nnrh-2a698b21.png,![Image
en,docs/fpt-api-gateway/tao-api-gateway.md,45,/img/migrated/SCR-20250924-nogx-60a8a374.png,![Image
en,docs/fpt-api-gateway/tao-api-gateway.md,50,/img/migrated/SCR-20250924-nonz-76855a0c.png,![Image
en,docs/fpt-api-gateway/tao-api-gateway.md,59,/img/migrated/SCR-20250924-nopt-0a88606a.png,![Image
en,docs/fpt-api-gateway/tao-api-gateway.md,64,/img/migrated/SCR-20250924-noyr-4f810109.png,![Image
en,docs/fpt-api-gateway/tao-api-gateway.md,71,/img/migrated/SCR-20250924-npeh-f148e5c5.png,![Image
en,docs/fpt-api-gateway/tao-api-gateway.md,82,/img/migrated/SCR-20250924-njbo-8895a431.png,![Image
en,docs/fpt-api-gateway/tao-api-gateway.md,86,/img/migrated/z7045251311917_2c4a0a33e279bb20581a482a6-ec3afc93.jpg,![Image
en,docs/fpt-api-gateway/xem-thong-tin-api-gateway.md,19,/img/migrated/z7045370518330_c37c9eb76ab638d6806679fdd-1f519ff1.jpg,![Image
en,docs/fpt-api-gateway/xem-thong-tin-api-gateway.md,23,/img/migrated/SCR-20250924-nuvs-077cada2.png,![Image
en,docs/fpt-api-gateway/xem-thong-tin-api-gateway.md,27,/img/migrated/z7045379122842_6adcfbe63dafe93587e68b587-a1a084d9.jpg,![Image
en,docs/fpt-api-gateway/xoa-api-gateway.md,18,/img/migrated/z7045391397635_d1a00a9228efc6171ae123d65-6c413f1c.jpg,![Image
en,docs/fpt-api-gateway/xoa-api-gateway.md,22,/img/migrated/z7045438315669_cb9abecccf0015459dc9825c2-824ce48c.jpg,![Image
en,docs/fpt-api-management/analytics.md,23,/img/migrated/api14-f2e9c0fc.png,![
en,docs/fpt-api-management/consumer-api-usage-guide.md,28,/img/migrated/Userguide-FPT-API-Management-33-1024x640-6851d77f.png,![
en,docs/fpt-api-management/consumer-api-usage-guide.md,33,/img/migrated/Userguide-FPT-API-Management-34-1024x640-c6cc1291.png,![
en,docs/fpt-api-management/consumer-api-usage-guide.md,35,/img/migrated/Userguide-FPT-API-Management-35-1024x640-fc9f24a1.png,![
en,docs/fpt-api-management/consumer-api-usage-guide.md,40,/img/migrated/Userguide-FPT-API-Management-36-1024x640-9e719493.png,![
en,docs/fpt-api-management/khai-bao-thong-tin-tren-apimanager-application.md,13,./quan-ly-rest-apis.md,Manage REST APIs
en,docs/fpt-api-management/khai-bao-thong-tin-tren-apimanager-application.md,14,./quan-ly-products.md,Manage Products
en,docs/fpt-api-management/khai-bao-thong-tin-tren-apimanager-application.md,15,./quan-ly-api-site.md,Manage API Site
en,docs/fpt-api-management/khai-bao-thong-tin-tren-apimanager-application.md,16,./quan-ly-consumers.md,Manage Consumers
en,docs/fpt-api-management/manage-rest-apis.md,13,/img/migrated/Userguide-FPT-API-Management-6-1024x538-b760ac40.png,![
en,docs/fpt-api-management/manage-rest-apis.md,23,/img/migrated/Userguide-FPT-API-Management-7-1024x538-a0a559fa.png,![
en,docs/fpt-api-management/manage-rest-apis.md,25,/img/migrated/Userguide-FPT-API-Management-8-1024x538-c2bb67f9.png,![
en,docs/fpt-api-management/manage-rest-apis.md,30,/img/migrated/api1-aee573e9.png,![
en,docs/fpt-api-management/manage-rest-apis.md,53,/img/migrated/api2-35ac975d.png,![
en,docs/fpt-api-management/manage-rest-apis.md,55,/img/migrated/api3-f62688d9.png,![
en,docs/fpt-api-management/manage-rest-apis.md,61,/img/migrated/api4-ba563945.png,![
en,docs/fpt-api-management/manage-rest-apis.md,63,/img/migrated/api5-a71be4e0.png,![
en,docs/fpt-api-management/manage-rest-apis.md,71,/img/migrated/api6-3c8c283a.png,![
en,docs/fpt-api-management/manage-rest-apis.md,76,/img/migrated/api7-61748f60.png,![
en,docs/fpt-api-management/manage-rest-apis.md,78,/img/migrated/api8-072dcfae.png,![
en,docs/fpt-api-management/managing-consumers.md,16,/img/migrated/Userguide-FPT-API-Management-26-1024x538-38542a55.png,![
en,docs/fpt-api-management/managing-consumers.md,28,/img/migrated/Userguide-FPT-API-Management-27-1024x538-8505cbdc.png,![
en,docs/fpt-api-management/managing-consumers.md,30,/img/migrated/Userguide-FPT-API-Management-28-1024x538-29ff8f20.png,![
en,docs/fpt-api-management/managing-consumers.md,35,/img/migrated/Userguide-FPT-API-Management-29-1024x538-821efca8.png,![
en,docs/fpt-api-management/managing-consumers.md,37,/img/migrated/Userguide-FPT-API-Management-30-1024x538-a7aedaa1.png,![
en,docs/fpt-api-management/managing-consumers.md,39,/img/migrated/Userguide-FPT-API-Management-31-1024x538-85d308c1.png,![
en,docs/fpt-api-management/managing-consumers.md,41,/img/migrated/Userguide-FPT-API-Management-32-1024x538-401df389.png,![
en,docs/fpt-api-management/managing-consumers.md,47,/img/migrated/Userguide-FPT-API-Management-29-1024x538-821efca8.png,![
en,docs/fpt-api-management/managing-consumers.md,49,/img/migrated/Userguide-FPT-API-Management-54-1024x538-ae92854b.png,![
en,docs/fpt-api-management/managing-consumers.md,51,/img/migrated/Userguide-FPT-API-Management-55-16026107.png,![
en,docs/fpt-api-management/managing-consumers.md,56,/img/migrated/Userguide-FPT-API-Management-56-1024x538-cfc6b966.png,![
en,docs/fpt-api-management/managing-consumers.md,58,/img/migrated/Userguide-FPT-API-Management-57-1024x538-7fe0874b.png,![
en,docs/fpt-api-management/managing-consumers.md,69,/img/migrated/Userguide-FPT-API-Management-58-1024x590-c31b656b.png,![
en,docs/fpt-api-management/managing-consumers.md,74,/img/migrated/Userguide-FPT-API-Management-60-1024x590-14edb59b.png,![
en,docs/fpt-api-management/managing-consumers.md,76,/img/migrated/Userguide-FPT-API-Management-61-1024x590-bca437e1.png,![
en,docs/fpt-api-management/managing-consumers.md,82,/img/migrated/Userguide-FPT-API-Management-62-1024x538-8c38acd6.png,![
en,docs/fpt-api-management/managing-consumers.md,84,/img/migrated/Userguide-FPT-API-Management-55-16026107.png,![
en,docs/fpt-api-management/managing-products.md,13,/img/migrated/Userguide-FPT-API-Management-9-1024x538-a464f0e4.png,![
en,docs/fpt-api-management/managing-products.md,19,/img/migrated/Userguide-FPT-API-Management-10-1024x538-5c96395a.png,![
en,docs/fpt-api-management/managing-products.md,21,/img/migrated/Userguide-FPT-API-Management-11-1024x538-93a6a17c.png,![
en,docs/fpt-api-management/managing-products.md,27,/img/migrated/Userguide-FPT-API-Management-42-1024x538-10a13d66.png,![
en,docs/fpt-api-management/managing-products.md,29,/img/migrated/Userguide-FPT-API-Management-43-1024x538-26ece1a3.png,![
en,docs/fpt-api-management/managing-products.md,34,/img/migrated/Userguide-FPT-API-Management-12-1024x538-a6a0d5d9.png,![
en,docs/fpt-api-management/managing-products.md,36,/img/migrated/Userguide-FPT-API-Management-13-1024x538-40e6fd9c.png,![
en,docs/fpt-api-management/managing-products.md,38,/img/migrated/Userguide-FPT-API-Management-14-1024x538-86d8a0d0.png,![
en,docs/fpt-api-management/managing-products.md,40,/img/migrated/Userguide-FPT-API-Management-15-1024x538-26910f97.png,![
en,docs/fpt-api-management/managing-products.md,48,/img/migrated/Userguide-FPT-API-Management-12-1024x538-a6a0d5d9.png,![
en,docs/fpt-api-management/managing-products.md,50,/img/migrated/Userguide-FPT-API-Management-44-1024x538-ce6ff282.png,![
en,docs/fpt-api-management/managing-products.md,52,/img/migrated/Userguide-FPT-API-Management-45-426f4f56.png,![
en,docs/fpt-api-management/managing-products.md,58,/img/migrated/Userguide-FPT-API-Management-46-1024x538-da46540b.png,![
en,docs/fpt-api-management/managing-products.md,60,/img/migrated/Userguide-FPT-API-Management-45-426f4f56.png,![
en,docs/fpt-api-management/managing-sites.md,16,/img/migrated/Userguide-FPT-API-Management-16-1024x538-be9735da.png,![
en,docs/fpt-api-management/managing-sites.md,25,/img/migrated/Userguide-FPT-API-Management-17-1024x538-c8843ff5.png,![
en,docs/fpt-api-management/managing-sites.md,27,/img/migrated/Userguide-FPT-API-Management-18-1024x538-c20fb585.png,![
en,docs/fpt-api-management/managing-sites.md,32,/img/migrated/Userguide-FPT-API-Management-47-1024x538-e8bb885d.png,![
en,docs/fpt-api-management/managing-sites.md,34,/img/migrated/Userguide-FPT-API-Management-48-1024x538-db207ea1.png,![
en,docs/fpt-api-management/managing-sites.md,43,/img/migrated/Userguide-FPT-API-Management-19-1024x538-32e49e03.png,![
en,docs/fpt-api-management/managing-sites.md,45,/img/migrated/Userguide-FPT-API-Management-20-1024x538-c19e306e.png,![
en,docs/fpt-api-management/managing-sites.md,50,/img/migrated/Userguide-FPT-API-Management-21-1024x538-9ac596d9.png,![
en,docs/fpt-api-management/managing-sites.md,52,/img/migrated/Userguide-FPT-API-Management-22-1024x538-7e8c715e.png,![
en,docs/fpt-api-management/managing-sites.md,61,/img/migrated/Userguide-FPT-API-Management-49-1024x538-91231408.png,![
en,docs/fpt-api-management/managing-sites.md,66,/img/migrated/Userguide-FPT-API-Management-50-1024x49-64674848.png,![
en,docs/fpt-api-management/managing-sites.md,76,/img/migrated/Userguide-FPT-API-Management-51-1024x538-6cfa063a.png,![
